month_full,product_pack,active_ingredients,dosage,value,quantity,shortage,base_no_shortage_estimate,price_per_piece,xaxis_months
2016-12-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,70178.73,846011,,70178.73,0.0829525029816397,Dec 16
2017-01-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,56220.68,781537,,56220.68,0.0719360439748854,Jan 17
2017-02-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,52861.18,735326,,52861.18,0.0718880877325159,Feb 17
2017-03-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,60135.49,836186,,60135.49,0.0719164037666261,Mar 17
2017-04-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,45611.4,749481,,45611.4,0.0608573132607765,Apr 17
2017-05-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,49166.27,808329,,49166.27,0.0608245776162924,May 17
2017-06-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,49102.44,806735,,49102.44,0.0608656374150124,Jun 17
2017-07-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,46643.53,789982,,46643.53,0.0590437883394812,Jul 17
2017-08-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,41700.42,781842,,41700.42,0.0533361216204809,Aug 17
2017-09-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,41349.21,775717,,41349.21,0.0533045040910538,Sep 17
2017-10-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,39923.43,780440,,39923.43,0.0511550279329609,Oct 17
2017-11-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,40066.33,780178,,40066.33,0.0513553701847527,Nov 17
2017-12-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,40125.87,783558,,40125.87,0.0512098274792677,Dec 17
2018-01-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,36978.14,787653,,36978.14,0.0469472470745366,Jan 18
2018-02-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,32946.69,702165,,32946.69,0.0469215782615197,Feb 18
2018-03-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,36417.88,775666,,36417.88,0.0469504657932667,Mar 18
2018-04-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,32039.12,744888,,32039.12,0.0430119964343633,Apr 18
2018-05-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,33511.26,779672,,33511.26,0.0429812280035707,May 18
2018-06-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,32312.77,751370,,32312.77,0.0430051372825639,Jun 18
2018-07-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,31202.14,751597,,31202.14,0.0415144552200182,Jul 18
2018-08-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,37142.45,767743,,37142.45,0.048378754348786,Aug 18
2018-09-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,34893.03,720616,,34893.03,0.0484211147129678,Sep 18
2018-10-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,38348.17,769512,,38348.17,0.049834401542796,Oct 18
2018-11-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,34145.3,749752,,34145.3,0.0455421259296407,Nov 18
2018-12-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,34213.11,750334,,34213.11,0.045597174058486,Dec 18
2019-01-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,34872.29,763850,,34872.29,0.0456533219873012,Jan 19
2019-02-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,31434.62,690544,,31434.62,0.0455215308510392,Feb 19
2019-03-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,33645.84,737218,,33645.84,0.0456389290549064,Mar 19
2019-04-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,34595.98,714202,,34595.98,0.0484400491737632,Apr 19
2019-05-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,35948.68,742604,,35948.68,0.0484089501268509,May 19
2019-06-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,29668.29,613503,,29668.29,0.0483588344311275,Jun 19
2019-07-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,35258.66,717394,,35258.66,0.0491482504732406,Jul 19
2019-08-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,127213.27,713712,TRUE,127213.27,0.178241741766987,Aug 19
2019-09-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,202422.28,676503,TRUE,130018.254184237,0.299218599178422,Sep 19
2019-10-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,205778.95,723497,TRUE,139050.110417149,0.284422672105068,Oct 19
2019-11-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,201659.51,686734,TRUE,131984.567354406,0.293650103242303,Nov 19
2019-12-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,150948.58,704810,TRUE,135458.624324788,0.214169180346476,Dec 19
2020-01-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,154830.78,708027,TRUE,136076.904988304,0.218679202911753,Jan 20
2020-02-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,133652.12,649729,TRUE,124872.513902924,0.205704409069012,Feb 20
2020-03-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,142570.19,743762,TRUE,142570.19,0.191687918984837,Mar 20
2020-04-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,153547.71,695579,TRUE,133684.50284362,0.220748053060831,Apr 20
2020-05-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,118150.23,660814,TRUE,118150.23,0.178794986183707,May 20
2020-06-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,133006.6,687124,,132059.522113116,0.193570010653099,Jun 20
2020-07-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,192231.09,710435,,136539.702575418,0.270582234827958,Jul 20
2020-08-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,174499.29,644863,,123937.309144246,0.270599010952714,Aug 20
2020-09-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,186551.62,689579,,132531.352709614,0.270529729008569,Sep 20
2020-10-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,179141.23,697968,,134143.648788643,0.256661093345254,Oct 20
2020-11-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,173199.43,674843,,129699.215980495,0.256651443372755,Nov 20
2020-12-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,184908.3,720767,,138525.427106177,0.256543792931696,Dec 20
2021-01-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,206224.31,676613,,130039.395270027,0.304789163081407,Jan 21
2021-02-01,Pizotifen 1.5mg tablets,Pizotifen,Tablet,192915.22,633200,,121695.777475427,0.304667119393557,Feb 21
2014-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,223621.33,3935092,,223621.33,0.056827471886299,Jan 14
2014-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,202111.58,3559389,,202111.58,0.0567826612938344,Feb 14
2014-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,215570.61,3808441,,215570.61,0.0566033739264964,Mar 14
2014-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,211477.58,3770410,,211477.58,0.056088748968945,Apr 14
2014-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,218282.38,3893994,,218282.38,0.0560561675236274,May 14
2014-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,209991.99,3736999,,209991.99,0.0561926802763394,Jun 14
2014-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,224773.91,3987644,,224773.91,0.0563675970071551,Jul 14
2014-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,209098.59,3717182,,209098.59,0.0562519107216165,Aug 14
2014-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,214043.42,3811132,,214043.42,0.0561626886709775,Sep 14
2014-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,233458.93,3999310,,233458.93,0.0583748021533715,Oct 14
2014-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,210117.36,3599790,,210117.36,0.0583693382113957,Nov 14
2014-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,239603.93,4096451,,239603.93,0.058490612972058,Dec 14
2015-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,220905.24,3771672,,220905.24,0.05856957869083,Jan 15
2015-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,202473.21,3453191,,202473.21,0.0586336550743935,Feb 15
2015-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,221479.82,3780632,,221479.82,0.0585827501856833,Mar 15
2015-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,216362.86,3683548,,216362.86,0.0587376247031395,Apr 15
2015-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,211483.14,3589504,,211483.14,0.0589170927236744,May 15
2015-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,222527.77,3783932,,222527.77,0.0588086070257077,Jun 15
2015-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,233925.35,3873975,,233925.35,0.0603838047483528,Jul 15
2015-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,214144.75,3551022,,214144.75,0.0603051037138041,Aug 15
2015-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,222615.22,3684001,,222615.22,0.0604275677449599,Sep 15
2015-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,225536.31,3746022,,225536.31,0.0602068834619765,Oct 15
2015-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,214412.07,3568103,,214412.07,0.0600913342467973,Nov 15
2015-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,242287.54,4026401,,242287.54,0.060174716825274,Dec 15
2016-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,200604.95,3469841,,200604.95,0.0578138738922043,Jan 16
2016-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,201086.82,3466852,,201086.82,0.0580027125472908,Feb 16
2016-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,209111.61,3614003,,209111.61,0.0578614931974323,Mar 16
2016-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,216577.5,3634963,,216577.5,0.0595817619051418,Apr 16
2016-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,208212.8,3486632,,208212.8,0.0597174579938462,May 16
2016-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,207180.78,3625983,,207180.78,0.0571378244189231,Jun 16
2016-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,199802.86,3539565,,199802.86,0.0564484223343829,Jul 16
2016-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,201190.9,3567848,,201190.9,0.0563899863447098,Aug 16
2016-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,199607.88,3553194,,199607.88,0.0561770283300039,Sep 16
2016-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,210981.34,3484818,,210981.34,0.0605430010979053,Oct 16
2016-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,214495.58,3550062,,214495.58,0.0604202349142071,Nov 16
2016-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,220167.71,3645632,,220167.71,0.0603921926294261,Dec 16
2017-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,199420.48,3351512,,199420.48,0.0595016458243324,Jan 17
2017-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,166128.34,2842680,,166128.34,0.0584407460565382,Feb 17
2017-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,232774.61,3869021,,232774.61,0.0601636977416251,Mar 17
2017-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,188426.8,3196239,,188426.8,0.0589526628014989,Apr 17
2017-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,205250.31,3486846,,205250.31,0.0588641740988848,May 17
2017-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,206965.38,3506669,,206965.38,0.0590205063551764,Jun 17
2017-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,201680.51,3389910,,201680.51,0.0594943553073681,Jul 17
2017-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,184901,3280027,,184901,0.0563717920614678,Aug 17
2017-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,193009.63,3394947,,193009.63,0.0568520303851577,Sep 17
2017-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,190525.92,3404690,,190525.92,0.0559598436274668,Oct 17
2017-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,188859.72,3378534,,188859.72,0.0558999021469075,Nov 17
2017-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,192249.87,3421375,,192249.87,0.0561908209418728,Dec 17
2018-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,191456,3343108,,191456,0.0572688647809164,Jan 18
2018-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,172662.39,3013805,,172662.39,0.0572904982240059,Feb 18
2018-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,190421.88,3315651,,190421.88,0.0574312193894955,Mar 18
2018-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,179926.94,3190165,,179926.94,0.0564005121992123,Apr 18
2018-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,186138.13,3295846,,186138.13,0.0564765859812625,May 18
2018-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,216844.39,3212640,TRUE,181438.939186843,0.0674972577070571,Jun 18
2018-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,237979.95,3225950,TRUE,182190.642546254,0.0737705017126738,Jul 18
2018-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,229467.05,3288468,TRUE,185721.44574863,0.0697793166909333,Aug 18
2018-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,211710.32,3059992,TRUE,172817.901289975,0.0691865599648627,Sep 18
2018-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,219799.89,3301931,,186481.790025696,0.0665670754476699,Oct 18
2018-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,200538.36,3199124,,180675.60165072,0.0626853976276006,Nov 18
2018-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,227343.89,3211456,TRUE,181372.070909041,0.0707915319406525,Dec 18
2019-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,205179.23,3003862,TRUE,169647.870518847,0.0683051451764429,Jan 19
2019-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,223475.08,3056830,TRUE,172639.322325103,0.0731068067246134,Feb 19
2019-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,227557.61,3112759,TRUE,175798.001302449,0.0731047954563781,Mar 19
2019-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,250720.04,3104746,,175345.454418981,0.0807538007940102,Apr 19
2019-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,259236.49,3212753,,181445.321041059,0.0806898289410982,May 19
2019-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,237326.78,2940150,,166049.634272809,0.0807192762274034,Jun 19
2019-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,231619.96,2909930,,164342.911844455,0.079596402662607,Jul 19
2019-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,271807.42,3202448,,180863.329822522,0.0848748894595635,Aug 19
2019-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,261711.93,3082333,,174079.644697383,0.0849070914790842,Sep 19
2019-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,273313.7,3160704,,178505.77121732,0.0864724124751954,Oct 19
2019-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,258089.78,2979725,,168284.695163017,0.0866153017476445,Nov 19
2019-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,266711.24,3079004,,173891.634142651,0.0866225701558036,Dec 19
2020-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,270603.75,3073603,,173586.604101766,0.0880412174246316,Jan 20
2020-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,246937.91,2805914,,158468.443277028,0.0880062289863481,Feb 20
2020-03-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,279708.97,3186381,,179955.920515561,0.087782650599536,Mar 20
2020-04-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,248814.65,2838754,,160323.134360653,0.0876492468174418,Apr 20
2020-05-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,258575.13,2975549,,168048.84893996,0.0868999737527428,May 20
2020-06-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,274454.23,2951420,,166686.125396818,0.092990570640573,Jun 20
2020-07-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,279708.48,3013963,,170218.340513844,0.0928042182336014,Jul 20
2020-08-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,252240.23,2721530,,153702.723045585,0.0926832443515229,Aug 20
2020-09-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,269112.56,2910189,,164357.539280224,0.0924725370070466,Sep 20
2020-10-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,255778.74,2933551,,165676.945281919,0.0871908277715301,Oct 20
2020-11-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,246493,2830024,,159830.093765036,0.0870992613490204,Nov 20
2020-12-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,267705.64,3074031,,173610.776080566,0.0870861874847716,Dec 20
2021-01-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,249597.02,2765889,,156207.967923128,0.0902411557369077,Jan 21
2021-02-01,Sodium valproate 200mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,236285.17,2617008,,147799.677325652,0.0902882872348881,Feb 21
2014-01-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,464939.32,2792848,,464939.32,0.166474981810682,Jan 14
2014-02-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,421653.34,2533368,,421653.34,0.166439830297059,Feb 14
2014-03-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,450848.71,2715422,,450848.71,0.166032649805445,Mar 14
2014-04-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,437894.36,2666235,,437894.36,0.164236970859658,Apr 14
2014-05-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,452070.52,2760037,,452070.52,0.163791470911441,May 14
2014-06-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,443678.74,2688902,,443678.74,0.165003685519219,Jun 14
2014-07-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,467746.47,2839565,,467746.47,0.164724691986273,Jul 14
2014-08-01,Sodium valproate 500mg gastro-resistant tablets,Sodium valproate,Gastro-resistant tablet,434681.51,2643153,,434681.51,0.164455674718792,Aug 14
